"pond","year","doy","chl_rfu","chl_ugl","pc_rfu","pc_ugl","do_sat","do_mgl","pH","temp_C"
"Tiedemans",2024,253,31.306,126.015,15.322,15.0876666666667,75.4533333333333,7.00766666666667,9.21266666666667,18.8584
"Tiedemans",2024,254,29.9243333333333,120.480666666667,15.0206666666667,14.7923333333333,116.11,10.3206666666667,9.682,21.0580666666667
"Tiedemans",2024,255,26.7736666666667,107.850333333333,14.7793333333333,14.5536666666667,108.646666666667,9.71833333333333,9.71033333333333,20.7815
"Tiedemans",2024,256,27.9296666666667,112.484,12.4633333333333,12.2706666666667,68.3633333333333,5.92366666666667,8.83533333333333,22.5116666666667
"Tiedemans",2024,257,35.728,143.737666666667,12.3476666666667,12.158,43.45,3.76666666666667,7.46966666666667,22.423
"Tiedemans",2024,258,38.9103333333333,156.495333333333,12.8126666666667,12.617,64.5933333333333,5.559,8.02933333333333,22.7795
"Tiedemans",2024,259,36.619,147.308666666667,10.2146666666667,10.0546666666667,27.7266666666667,2.34133333333333,7.18,23.718
"Tiedemans",2024,260,45.923,184.602333333333,13.7996666666667,13.588,112.963333333333,9.464,9.22566666666667,24.1527666666667
"Tiedemans",2024,261,44.8923333333333,180.474666666667,13.387,13.1816666666667,115.546666666667,9.76666666666667,9.101,23.6679333333333
"Tiedemans",2024,262,47.3276666666667,190.233333333333,13.584,13.3763333333333,82.3466666666667,6.95266666666667,8.55066666666667,23.6980333333333
"Tiedemans",2024,263,58.8323333333333,236.345,16.1673333333333,15.9226666666667,97.97,8.48833333333333,8.804,22.4102
"Tiedemans",2024,265,43.801,182.149333333333,12.5353333333333,12.5066666666667,101.24,8.60733333333333,9.32566666666667,23.3704
"Tiedemans",2024,266,31.0336666666667,128.91,8.84866666666667,8.72933333333333,61.2966666666667,5.39166666666667,8.22266666666667,21.7053666666667
"Tiedemans",2024,267,30.3506666666667,126.061333333333,8.584,8.45833333333333,75.4333333333333,7.00133333333333,7.969,18.9507333333333
"Tiedemans",2024,268,32.6203333333333,135.525333333333,8.82466666666667,8.70433333333333,118.683333333333,10.901,9.247,19.4698333333333
"Tiedemans",2024,269,30.012,124.651333333333,7.784,7.63833333333333,149.35,13.8783333333333,9.69166666666667,18.8772333333333
"Tiedemans",2024,270,36.5496666666667,151.913,8.284,8.15,146.8,13.4146666666667,9.594,19.71
"Tiedemans",2024,271,44.5346666666667,185.208,11.3566666666667,11.2993333333333,158.75,14.1556666666667,9.50566666666667,20.9188
"Tiedemans",2024,272,54.0973333333333,225.077666666667,13.194,13.1836666666667,115.98,10.4813333333333,8.81566666666667,20.2445
"Tiedemans",2024,273,42.4913333333333,176.686,9.806,9.70933333333333,111.91,10.1043333333333,8.943,20.2869666666667
"Tiedemans",2024,274,55.807,232.204666666667,11.358,11.2996666666667,135.026666666667,12.0606666666667,9.75,20.8499666666667
"Tiedemans",2024,275,53.7403333333333,223.589666666667,12.169,12.1303333333333,98.2266666666667,8.55566666666667,8.759,21.9375333333333
"Tiedemans",2024,276,47.2984,196.726,11.8448,11.7984,88.628,8.6484,9.0176,16.49176
