"date","datetime","station","precip_in","newsnow_in","newSWE_in","multiday","precip_mm","newsnow_mm","newSWE_mm"
2024-07-31,2024-07-31 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-07-31,2024-07-31 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-07-31,2024-07-31 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-07-30,2024-07-30 07:00:00,"WI-DA-99",0.1,NA,NA,NA,2.54,NA,NA
2024-07-30,2024-07-30 07:30:00,"WI-DA-63",0.07,NA,NA,NA,1.778,NA,NA
2024-07-30,2024-07-30 07:00:00,"WI-DA-46",0.13,NA,NA,NA,3.302,NA,NA
2024-07-29,2024-07-29 07:00:00,"WI-DA-99",0.03,NA,NA,NA,0.762,NA,NA
2024-07-29,2024-07-29 08:00:00,"WI-DA-63",0.11,NA,NA,NA,2.794,NA,NA
2024-07-29,2024-07-29 07:00:00,"WI-DA-46",0.14,NA,NA,NA,3.556,NA,NA
2024-07-28,2024-07-28 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-07-28,2024-07-28 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-07-28,2024-07-28 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-07-27,2024-07-27 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-07-27,2024-07-27 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-07-27,2024-07-27 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-07-26,2024-07-26 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-07-26,2024-07-26 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-07-26,2024-07-26 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-07-25,2024-07-25 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-07-25,2024-07-25 07:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-07-25,2024-07-25 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-07-24,2024-07-24 07:00:00,"WI-DA-99",0.48,NA,NA,NA,12.192,NA,NA
2024-07-24,2024-07-24 08:00:00,"WI-DA-63",0.29,NA,NA,NA,7.366,NA,NA
2024-07-24,2024-07-24 07:00:00,"WI-DA-46",0.74,NA,NA,NA,18.796,NA,NA
2024-07-23,2024-07-23 07:00:00,"WI-DA-99",0,NA,NA,NA,0,NA,NA
2024-07-23,2024-07-23 08:00:00,"WI-DA-63",0.55,NA,NA,NA,13.97,NA,NA
2024-07-23,2024-07-23 07:00:00,"WI-DA-46",0.17,NA,NA,NA,4.318,NA,NA
2024-07-22,2024-07-22 07:00:00,"WI-DA-99",1.19,NA,NA,NA,30.226,NA,NA
2024-07-22,2024-07-22 08:00:00,"WI-DA-63",1.12,NA,NA,NA,28.448,NA,NA
2024-07-22,2024-07-22 07:00:00,"WI-DA-46",1.42,NA,NA,NA,36.068,NA,NA
2024-07-21,2024-07-21 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-07-21,2024-07-21 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-07-21,2024-07-21 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-07-20,2024-07-20 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-07-20,2024-07-20 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-07-20,2024-07-20 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-07-19,2024-07-19 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-07-19,2024-07-19 07:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-07-19,2024-07-19 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-07-18,2024-07-18 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-07-18,2024-07-18 05:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-07-18,2024-07-18 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-07-17,2024-07-17 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-07-17,2024-07-17 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-07-17,2024-07-17 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-07-16,2024-07-16 07:00:00,"WI-DA-99",0.06,NA,NA,NA,1.524,NA,NA
2024-07-16,2024-07-16 08:00:00,"WI-DA-63",0.03,NA,NA,NA,0.762,NA,NA
2024-07-16,2024-07-16 07:00:00,"WI-DA-46",0.03,NA,NA,NA,0.762,NA,NA
2024-07-15,2024-07-15 07:00:00,"WI-DA-99",0.69,NA,NA,NA,17.526,NA,NA
2024-07-15,2024-07-15 08:00:00,"WI-DA-63",0.53,NA,NA,NA,13.462,NA,NA
2024-07-15,2024-07-15 07:00:00,"WI-DA-46",0.46,NA,NA,NA,11.684,NA,NA
2024-07-14,2024-07-14 07:00:00,"WI-DA-99",2.52,NA,NA,NA,64.008,NA,NA
2024-07-14,2024-07-14 08:00:00,"WI-DA-63",3.46,NA,NA,NA,87.884,NA,NA
2024-07-14,2024-07-14 07:00:00,"WI-DA-46",2.81,NA,NA,NA,71.374,NA,NA
2024-07-13,2024-07-13 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-07-13,2024-07-13 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-07-13,2024-07-13 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-07-12,2024-07-12 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-07-12,2024-07-12 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-07-12,2024-07-12 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-07-11,2024-07-11 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-07-11,2024-07-11 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-07-11,2024-07-11 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-07-10,2024-07-10 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-07-10,2024-07-10 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-07-10,2024-07-10 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-07-09,2024-07-09 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-07-09,2024-07-09 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-07-09,2024-07-09 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-07-08,2024-07-08 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-07-08,2024-07-08 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-07-08,2024-07-08 07:00:00,"WI-DA-46",0.02,NA,NA,NA,0.508,NA,NA
2024-07-07,2024-07-07 07:00:00,"WI-DA-99",0.04,NA,NA,NA,1.016,NA,NA
2024-07-07,2024-07-07 08:00:00,"WI-DA-63",0.05,NA,NA,NA,1.27,NA,NA
2024-07-07,2024-07-07 07:00:00,"WI-DA-46",0.04,NA,NA,NA,1.016,NA,NA
2024-07-07,2024-07-07 08:00:00,"WI-DA-60",0.03,NA,NA,NA,0.762,NA,NA
2024-07-06,2024-07-06 07:00:00,"WI-DA-99",0,NA,NA,NA,0,NA,NA
2024-07-06,2024-07-06 08:00:00,"WI-DA-63",0.02,NA,NA,NA,0.508,NA,NA
2024-07-06,2024-07-06 07:00:00,"WI-DA-46",0,NA,NA,NA,0,NA,NA
2024-07-05,2024-07-05 07:00:00,"WI-DA-99",0.39,NA,NA,NA,9.906,NA,NA
2024-07-05,2024-07-05 08:00:00,"WI-DA-63",0.52,NA,NA,NA,13.208,NA,NA
2024-07-05,2024-07-05 07:00:00,"WI-DA-46",0.56,NA,NA,NA,14.224,NA,NA
2024-07-05,2024-07-05 09:00:00,"WI-DA-60",0.48,NA,NA,NA,12.192,NA,NA
2024-07-04,2024-07-04 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-07-04,2024-07-04 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-07-04,2024-07-04 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-07-03,2024-07-03 07:00:00,"WI-DA-99",1.87,NA,NA,NA,47.498,NA,NA
2024-07-03,2024-07-03 07:00:00,"WI-DA-63",1.32,NA,NA,NA,33.528,NA,NA
2024-07-03,2024-07-03 06:00:00,"WI-DA-46",2.11,NA,NA,NA,53.594,NA,NA
2024-07-03,2024-07-03 08:00:00,"WI-DA-60",1.53,NA,NA,NA,38.862,NA,NA
2024-07-02,2024-07-02 07:00:00,"WI-DA-99",0.34,NA,NA,NA,8.636,NA,NA
2024-07-02,2024-07-02 08:00:00,"WI-DA-63",0.95,NA,NA,NA,24.13,NA,NA
2024-07-02,2024-07-02 08:00:00,"WI-DA-60",0.92,NA,NA,NA,23.368,NA,NA
2024-07-02,2024-07-02 07:00:00,"WI-DA-46",0.42,NA,NA,NA,10.668,NA,NA
2024-07-01,2024-07-01 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-07-01,2024-07-01 07:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-07-01,2024-07-01 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-06-30,2024-06-30 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-06-30,2024-06-30 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-06-30,2024-06-30 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-06-29,2024-06-29 07:00:00,"WI-DA-99",0.77,NA,NA,NA,19.558,NA,NA
2024-06-29,2024-06-29 08:00:00,"WI-DA-63",1.12,NA,NA,NA,28.448,NA,NA
2024-06-29,2024-06-29 07:00:00,"WI-DA-46",1.35,NA,NA,NA,34.29,NA,NA
2024-06-29,2024-06-29 08:00:00,"WI-DA-60",1.28,NA,NA,NA,32.512,NA,NA
2024-06-28,2024-06-28 07:00:00,"WI-DA-99",0.03,NA,NA,NA,0.762,NA,NA
2024-06-28,2024-06-28 08:00:00,"WI-DA-63",0.1,NA,NA,NA,2.54,NA,NA
2024-06-28,2024-06-28 08:00:00,"WI-DA-60",0.1,NA,NA,NA,2.54,NA,NA
2024-06-28,2024-06-28 07:00:00,"WI-DA-46",0.05,NA,NA,NA,1.27,NA,NA
2024-06-27,2024-06-27 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-06-27,2024-06-27 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-06-26,2024-06-26 07:00:00,"WI-DA-99",0.01,NA,NA,NA,0.254,NA,NA
2024-06-26,2024-06-26 07:00:00,"WI-DA-46",0,NA,NA,NA,0,NA,NA
2024-06-25,2024-06-25 07:00:00,"WI-DA-99",0.98,NA,NA,NA,24.892,NA,NA
2024-06-25,2024-06-25 07:00:00,"WI-DA-46",0.43,NA,NA,NA,10.922,NA,NA
2024-06-24,2024-06-24 07:00:00,"WI-DA-99",0,NA,NA,NA,0,NA,NA
2024-06-24,2024-06-24 08:00:00,"WI-DA-63",0.02,NA,NA,NA,0.508,NA,NA
2024-06-24,2024-06-24 07:00:00,"WI-DA-46",0.01,NA,NA,NA,0.254,NA,NA
2024-06-23,2024-06-23 07:00:00,"WI-DA-99",1.08,NA,NA,NA,27.432,NA,NA
2024-06-23,2024-06-23 08:00:00,"WI-DA-63",0.95,NA,NA,NA,24.13,NA,NA
2024-06-23,2024-06-23 07:00:00,"WI-DA-46",1.36,NA,NA,NA,34.544,NA,NA
2024-06-22,2024-06-22 07:00:00,"WI-DA-99",0.34,NA,NA,NA,8.636,NA,NA
2024-06-22,2024-06-22 08:00:00,"WI-DA-63",0.3,NA,NA,NA,7.62,NA,NA
2024-06-22,2024-06-22 06:00:00,"WI-DA-46",0.53,NA,NA,NA,13.462,NA,NA
2024-06-21,2024-06-21 07:00:00,"WI-DA-99",0,NA,NA,NA,0,NA,NA
2024-06-21,2024-06-21 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-06-21,2024-06-21 07:00:00,"WI-DA-46",0.1,NA,NA,NA,2.54,NA,NA
2024-06-20,2024-06-20 07:00:00,"WI-DA-99",0.42,NA,NA,NA,10.668,NA,NA
2024-06-20,2024-06-20 08:00:00,"WI-DA-63",0.44,NA,NA,NA,11.176,NA,NA
2024-06-20,2024-06-20 07:00:00,"WI-DA-46",0.24,NA,NA,NA,6.096,NA,NA
2024-06-19,2024-06-19 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-06-19,2024-06-19 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-06-18,2024-06-18 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-06-18,2024-06-18 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-06-17,2024-06-17 07:00:00,"WI-DA-99",0.12,NA,NA,NA,3.048,NA,NA
2024-06-17,2024-06-17 07:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-06-17,2024-06-17 07:00:00,"WI-DA-46",0.13,NA,NA,NA,3.302,NA,NA
2024-06-16,2024-06-16 07:00:00,"WI-DA-99",0.2,NA,NA,NA,5.08,NA,NA
2024-06-16,2024-06-16 09:00:00,"WI-DA-63",0.21,NA,NA,NA,5.334,NA,NA
2024-06-16,2024-06-16 06:54:00,"WI-DA-46",0.06,NA,NA,NA,1.524,NA,NA
2024-06-15,2024-06-15 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-06-15,2024-06-15 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-06-15,2024-06-15 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-06-14,2024-06-14 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-06-14,2024-06-14 07:00:00,"WI-DA-46",0,NA,NA,NA,0,NA,NA
2024-06-13,2024-06-13 07:00:00,"WI-DA-99",0.35,NA,NA,NA,8.89,NA,NA
2024-06-13,2024-06-13 07:00:00,"WI-DA-46",0.45,NA,NA,NA,11.43,NA,NA
2024-06-13,2024-06-13 09:00:00,"WI-DA-60",0.53,NA,NA,NA,13.462,NA,NA
2024-06-12,2024-06-12 07:00:00,"WI-DA-99",0,NA,NA,NA,0,NA,NA
2024-06-12,2024-06-12 08:00:00,"WI-DA-63",0.01,NA,NA,NA,0.254,NA,NA
2024-06-12,2024-06-12 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-06-11,2024-06-11 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-06-11,2024-06-11 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-06-11,2024-06-11 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-06-10,2024-06-10 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-06-10,2024-06-10 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-06-10,2024-06-10 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-06-09,2024-06-09 07:00:00,"WI-DA-99",0.02,NA,NA,NA,0.508,NA,NA
2024-06-09,2024-06-09 08:00:00,"WI-DA-63",0.06,NA,NA,NA,1.524,NA,NA
2024-06-09,2024-06-09 07:00:00,"WI-DA-46",0.09,NA,NA,NA,2.286,NA,NA
2024-06-09,2024-06-09 08:00:00,"WI-DA-60",0.07,NA,NA,NA,1.778,NA,NA
2024-06-08,2024-06-08 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-06-08,2024-06-08 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-06-08,2024-06-08 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-06-07,2024-06-07 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-06-07,2024-06-07 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-06-06,2024-06-06 07:00:00,"WI-DA-99",0.11,NA,NA,NA,2.794,NA,NA
2024-06-06,2024-06-06 07:00:00,"WI-DA-46",0.23,NA,NA,NA,5.842,NA,NA
2024-06-06,2024-06-06 08:00:00,"WI-DA-60",0.14,NA,NA,NA,3.556,NA,NA
2024-06-05,2024-06-05 07:00:00,"WI-DA-99",0.56,NA,NA,NA,14.224,NA,NA
2024-06-05,2024-06-05 08:00:00,"WI-DA-63",0.33,NA,NA,NA,8.382,NA,NA
2024-06-05,2024-06-05 07:00:00,"WI-DA-46",0.37,NA,NA,NA,9.398,NA,NA
2024-06-05,2024-06-05 09:00:00,"WI-DA-60",0.37,NA,NA,NA,9.398,NA,NA
2024-06-04,2024-06-04 07:00:00,"WI-DA-99",0.92,NA,NA,NA,23.368,NA,NA
2024-06-04,2024-06-04 08:00:00,"WI-DA-63",1.62,NA,NA,NA,41.148,NA,NA
2024-06-04,2024-06-04 07:00:00,"WI-DA-46",0.65,NA,NA,NA,16.51,NA,NA
2024-06-04,2024-06-04 08:00:00,"WI-DA-60",0.48,NA,NA,NA,12.192,NA,NA
2024-06-03,2024-06-03 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-06-03,2024-06-03 07:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-06-03,2024-06-03 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-06-02,2024-06-02 07:00:00,"WI-DA-99",0.69,NA,NA,NA,17.526,NA,NA
2024-06-02,2024-06-02 08:00:00,"WI-DA-63",0.77,NA,NA,NA,19.558,NA,NA
2024-06-02,2024-06-02 07:00:00,"WI-DA-46",0.8,NA,NA,NA,20.32,NA,NA
2024-06-02,2024-06-02 08:20:00,"WI-DA-60",0.87,NA,NA,NA,22.098,NA,NA
2024-06-01,2024-06-01 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-06-01,2024-06-01 07:00:00,"WI-DA-63",0,NA,NA,NA,0,NA,NA
2024-06-01,2024-06-01 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-05-31,2024-05-31 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-05-31,2024-05-31 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-05-31,2024-05-31 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-05-31,2024-05-31 10:00:00,"WI-DA-60",0.26,NA,NA,NA,6.604,NA,NA
2024-05-30,2024-05-30 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-05-30,2024-05-30 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-05-29,2024-05-29 07:00:00,"WI-DA-99",0.14,NA,NA,NA,3.556,NA,NA
2024-05-29,2024-05-29 07:00:00,"WI-DA-46",0.32,NA,NA,NA,8.128,NA,NA
2024-05-28,2024-05-28 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-05-28,2024-05-28 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-05-28,2024-05-28 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-05-28,2024-05-28 08:00:00,"WI-DA-60",0.01,NA,NA,NA,0.254,NA,NA
2024-05-27,2024-05-27 07:00:00,"WI-DA-99",0.71,NA,NA,NA,18.034,NA,NA
2024-05-27,2024-05-27 08:00:00,"WI-DA-63",0.82,NA,NA,NA,20.828,NA,NA
2024-05-27,2024-05-27 07:00:00,"WI-DA-46",0.67,NA,NA,NA,17.018,NA,NA
2024-05-27,2024-05-27 08:00:00,"WI-DA-60",0.65,NA,NA,NA,16.51,NA,NA
2024-05-26,2024-05-26 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-05-26,2024-05-26 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-05-26,2024-05-26 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-05-25,2024-05-25 07:00:00,"WI-DA-99",2.04,NA,NA,NA,51.816,NA,NA
2024-05-25,2024-05-25 07:00:00,"WI-DA-46",2.3,NA,NA,NA,58.42,NA,NA
2024-05-25,2024-05-25 08:00:00,"WI-DA-60",1.84,NA,NA,NA,46.736,NA,NA
2024-05-24,2024-05-24 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-05-24,2024-05-24 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-05-23,2024-05-23 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-05-23,2024-05-23 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-05-22,2024-05-22 07:00:00,"WI-DA-99",0.89,NA,NA,NA,22.606,NA,NA
2024-05-22,2024-05-22 08:00:00,"WI-DA-63",1.31,NA,NA,NA,33.274,NA,NA
2024-05-22,2024-05-22 07:00:00,"WI-DA-46",1.95,NA,NA,NA,49.53,NA,NA
2024-05-22,2024-05-22 09:20:00,"WI-DA-60",1.8,NA,NA,NA,45.72,NA,NA
2024-05-21,2024-05-21 07:00:00,"WI-DA-99",0.23,NA,NA,NA,5.842,NA,NA
2024-05-21,2024-05-21 08:00:00,"WI-DA-63",0.21,NA,NA,NA,5.334,NA,NA
2024-05-21,2024-05-21 07:00:00,"WI-DA-46",0.16,NA,NA,NA,4.064,NA,NA
2024-05-20,2024-05-20 07:00:00,"WI-DA-99",0.21,NA,NA,NA,5.334,NA,NA
2024-05-20,2024-05-20 08:00:00,"WI-DA-63",0.13,NA,NA,NA,3.302,NA,NA
2024-05-20,2024-05-20 07:00:00,"WI-DA-46",0.16,NA,NA,NA,4.064,NA,NA
2024-05-19,2024-05-19 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-05-19,2024-05-19 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-05-19,2024-05-19 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-05-18,2024-05-18 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-05-18,2024-05-18 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-05-17,2024-05-17 07:00:00,"WI-DA-99",0.18,NA,NA,NA,4.572,NA,NA
2024-05-17,2024-05-17 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-05-16,2024-05-16 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-05-16,2024-05-16 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-05-15,2024-05-15 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-05-15,2024-05-15 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-05-15,2024-05-15 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-05-14,2024-05-14 07:00:00,"WI-DA-99",0.01,0,NA,NA,0.254,0,NA
2024-05-14,2024-05-14 07:30:00,"WI-DA-63",0.02,NA,NA,NA,0.508,NA,NA
2024-05-14,2024-05-14 07:00:00,"WI-DA-46",0.02,NA,NA,NA,0.508,NA,NA
2024-05-13,2024-05-13 07:00:00,"WI-DA-99",0.01,NA,NA,NA,0.254,NA,NA
2024-05-13,2024-05-13 08:00:00,"WI-DA-63",0.1,NA,NA,NA,2.54,NA,NA
2024-05-13,2024-05-13 07:00:00,"WI-DA-46",0.31,NA,NA,NA,7.874,NA,NA
2024-05-12,2024-05-12 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-05-12,2024-05-12 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-05-12,2024-05-12 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-05-11,2024-05-11 07:00:00,"WI-DA-99",0,NA,NA,NA,0,NA,NA
2024-05-11,2024-05-11 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-05-10,2024-05-10 07:00:00,"WI-DA-99",0.16,NA,NA,NA,4.064,NA,NA
2024-05-10,2024-05-10 07:00:00,"WI-DA-46",0.2,NA,NA,NA,5.08,NA,NA
2024-05-09,2024-05-09 07:00:00,"WI-DA-99",0.07,NA,NA,NA,1.778,NA,NA
2024-05-09,2024-05-09 06:53:00,"WI-DA-46",0.22,NA,NA,NA,5.588,NA,NA
2024-05-08,2024-05-08 07:00:00,"WI-DA-99",0.64,NA,NA,NA,16.256,NA,NA
2024-05-08,2024-05-08 08:00:00,"WI-DA-63",0.72,NA,NA,NA,18.288,NA,NA
2024-05-08,2024-05-08 07:00:00,"WI-DA-46",1.8,NA,NA,NA,45.72,NA,NA
2024-05-07,2024-05-07 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-05-07,2024-05-07 07:30:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-05-07,2024-05-07 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-05-06,2024-05-06 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-05-06,2024-05-06 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-05-06,2024-05-06 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-05-05,2024-05-05 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-05-05,2024-05-05 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-05-05,2024-05-05 07:00:00,"WI-DA-46",0,NA,NA,NA,0,NA,NA
2024-05-04,2024-05-04 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2024-05-04,2024-05-04 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-05-04,2024-05-04 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-05-03,2024-05-03 07:00:00,"WI-DA-99",0.05,NA,NA,NA,1.27,NA,NA
2024-05-03,2024-05-03 08:00:00,"WI-DA-63",0.15,NA,NA,NA,3.81,NA,NA
2024-05-03,2024-05-03 07:00:00,"WI-DA-46",0.16,NA,NA,NA,4.064,NA,NA
2024-05-02,2024-05-02 07:00:00,"WI-DA-99",0,NA,NA,NA,0,NA,NA
2024-05-02,2024-05-02 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-05-02,2024-05-02 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2024-05-01,2024-05-01 07:00:00,"WI-DA-99",0.01,NA,NA,NA,0.254,NA,NA
2024-05-01,2024-05-01 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2024-05-01,2024-05-01 07:00:00,"WI-DA-46",0.01,NA,NA,NA,0.254,NA,NA
2024-04-30,2024-04-30 07:00:00,"WI-DA-99",0,NA,NA,NA,0,NA,NA
2024-04-30,2024-04-30 08:00:00,"WI-DA-63",0.05,NA,NA,NA,1.27,NA,NA
2024-04-30,2024-04-30 07:00:00,"WI-DA-46",0.05,NA,NA,NA,1.27,NA,NA
2024-04-29,2024-04-29 07:00:00,"WI-DA-99",0.28,0,NA,NA,7.112,0,NA
2024-04-29,2024-04-29 08:00:00,"WI-DA-63",0.33,NA,NA,NA,8.382,NA,NA
2024-04-29,2024-04-29 07:00:00,"WI-DA-46",0.4,NA,NA,NA,10.16,NA,NA
2024-04-28,2024-04-28 07:00:00,"WI-DA-99",1.35,0,NA,NA,34.29,0,NA
2024-04-28,2024-04-28 08:00:00,"WI-DA-63",0.81,NA,NA,NA,20.574,NA,NA
2024-04-28,2024-04-28 07:00:00,"WI-DA-46",0.13,NA,NA,NA,3.302,NA,NA
2024-04-28,2024-04-28 11:00:00,"WI-DA-60",0.15,NA,NA,NA,3.81,NA,NA
2024-04-27,2024-04-27 07:00:00,"WI-DA-99",0.16,0,NA,NA,4.064,0,NA
